RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE
5	-1023258	-1509465	14.334662	103.186534	142005	1031112	48PUA0442085505	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGCHANKAHOM	Chong Chan Kahom	Chong Chan Kahom	CHANKAHOM CHONG	Chan Kahom, Chong	Chan Kahom, Chong		2010-05-12
5	9066277	9066277	14.357501	103.408873	142127	1032432	48PUA2842287856	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGHEO	Chong Heo	Chong Heo	HEO CHONG	Heo, Chong	Heo, Chong		2010-05-12
5	9066280	9066280	14.352298	103.378378	142108	1032242	48PUA2512987303	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGPRASATKHWAI	Chong Prasat Khwai	Chong Prasat Khwai	PRASATKHWAI CHONG	Prasat Khwai, Chong	Prasat Khwai, Chong		2010-05-12
5	-3254520	-4850815	14.35216	103.29754	142108	1031751	48PUA1641087350	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGSAMET	Chong Samet	Chong Samet	SAMET CHONG	Samet, Chong	Samet, Chong		2010-05-12
5	-3248815	11585452	14.375127	104.127943	142230	1040741	48PVA0597789392	ND48-06	T	PASS		TH	00			CB	N	tha		Chong	CHONGKONKUAK	Chong Kon Kuak	Chong Kon Kuak	KONKUAK CHONG	Kon Kuak, Chong	Kon Kuak, Chong		2010-05-12
5	10775677	11584495	14.346278	104.081496	142047	1040453	48PVA0095786220	ND48-06	T	PASS		TH	00			CB	N	tha		Chong	CHONGRASAI	Chong Rasai	Chong Rasai	RASAI CHONG	Rasai, Chong	Rasai, Chong		2010-05-12
5	10775678	11584496	14.350618	104.090862	142102	1040527	48PVA0196986696	ND48-06	T	PASS		TH	00			CB	N	tha		Chong	CHONGNONGCHAN	Chong Nong Chan	Chong Nong Chan	NONGCHAN CHONG	Nong Chan, Chong	Nong Chan, Chong		2010-05-12
5	10775679	11584497	14.355358	104.093888	142119	1040538	48PVA0229787219	ND48-06	T	PASS		TH	00			CB	N	tha		Chong	CHONGCHALOENG	Chong Chaloeng	Chong Chaloeng	CHALOENG CHONG	Chaloeng, Chong	Chaloeng, Chong		2010-05-12
5	10775680	11584498	14.373404	104.108336	142224	1040630	48PVA0386389209	ND48-06	T	PASS		TH	00			CB	N	tha		Chong	CHONGYU	Chong Yu	Chong Yu	YU CHONG	Yu, Chong	Yu, Chong		2010-05-12
5	10775682	11584500	14.377001	104.174466	142237	1041028	48PVA1099489581	ND48-06	T	PASS		TH	00			CB	N	tha		Chong	CHONGCHABOK	Chong Chabok	Chong Chabok	CHABOK CHONG	Chabok, Chong	Chabok, Chong		2010-05-12
5	9066344	9066344	14.38122	103.438983	142252	1032620	48PUA3168890458	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGPHANOMTABAENG	Chong Phanom Tabaeng	Chong Phanom Tabaeng	PHANOMTABAENG CHONG	Phanom Tabaeng, Chong	Phanom Tabaeng, Chong		2010-05-12
5	9066348	9066348	14.37524	103.446732	142231	1032648	48PUA3251989790	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGCHARAPPRATHUM	Chong Charap Prathum	Chong Charap Prathum	CHARAPPRATHUM CHONG	Charap Prathum, Chong	Charap Prathum, Chong		2010-05-12
5	9066351	9066351	14.385179	103.424278	142307	1032527	48PUA3010590906	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGKHOKMAIBAENG	Chong Khok Mai Baeng	Chong Khok Mai Baeng	KHOKMAIBAENG CHONG	Khok Mai Baeng, Chong	Khok Mai Baeng, Chong		2010-05-12
5	9066358	9066358	14.368708	103.470605	142207	1032814	48PUA3508989050	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGKHANA	Chong Khana	Chong Khana	KHANA CHONG	Khana, Chong	Khana, Chong		2010-05-12
5	9066361	9066361	14.377845	103.47828	142240	1032842	48PUA3592390056	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGMANUEA	Chong Manuea	Chong Manuea	MANUEA CHONG	Manuea, Chong	Manuea, Chong		2010-05-12
5	-1032580	-1527143	14.331292	103.196071	141953	1031146	48PUA0544685124	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGSAITAKU	Chong Sai Taku	Chong Sai Taku	SAITAKU CHONG	Sai Taku, Chong	Sai Taku, Chong		2010-05-12
5	-1023879	11585481	14.323825	103.147037	141926	1030849	48PUA0015084340	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGCHANTHOPPHET	Chong Chan Thop Phet	Chong Chan Thop Phet	CHANTHOPPHET CHONG	Chan Thop Phet, Chong	Chan Thop Phet, Chong		2010-05-12
5	-3232495	-4578197	14.377023	103.739777	142237	1034423	48PUA6412389795	ND48-06	T	PK		TH	00			CB	N				PHNUMANLONGSVAY	Phnum Ânlóng Svay	Phnum Anlong Svay	ANLONGSVAY PHNUM	Ânlóng Svay, Phnum	Anlong Svay, Phnum		2010-05-12
5	-1033087	11585479	14.350442	103.268521	142102	1031607	48PUA1327887183	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGPRASATTAMUAN	Chong Prasat Ta Muan	Chong Prasat Ta Muan	PRASATTAMUAN CHONG	Prasat Ta Muan, Chong	Prasat Ta Muan, Chong		2010-05-12
5	-1033066	-1528484	14.423634	103.559872	142525	1033336	48PUA4475495065	ND48-06	T	PASS		TH	00			CB	N				CHONGTALENG	Chong Ta Leng	Chong Ta Leng	TALENG CHONG	Ta Leng, Chong	Ta Leng, Chong		2010-05-12
5	9066366	9066366	14.387874	103.484892	142316	1032906	48PUA3664491161	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGKHAOLAEM	Chong Khao Laem	Chong Khao Laem	KHAOLAEM CHONG	Khao Laem, Chong	Khao Laem, Chong		2010-05-12
5	-1032658	-1527355	13.533333	105.95	133200	1055700	48PXV0279996316	ND48-11	H	STM		CB	00			CB	N				TONLESAN	Tônlé San	Tonle San	SAN TONLE	San, Tônlé	San, Tonle		1996-10-07
5	-1033306	-1529164	14.3	106.033333	141800	1060200	48PXA1144981153	ND48-07	T	HLL		CB	00			CB	N				PHNUMTIENGKHE	Phnum Tiĕng Khê	Phnum Tieng Khe	TIENGKHE PHNUM	Tiĕng Khê, Phnum	Tieng Khe, Phnum		1994-04-16
5	-1024510	-1512929	14.366667	106.15	142200	1060900	48PXA2399788587	ND48-07	T	HLL		CB	00			CB	N				PHNUMLAI	Phnum Lai	Phnum Lai	LAI PHNUM	Lai, Phnum	Lai, Phnum		1994-04-16
5	-1024583	-1513144	11.924444	102.813889	115528	1024850	48PTU6190319138	NC48-01	T	PK		CB	00			CB	N			Phnŭm	PHNUMMAIRUK	Phnŭm Mai Rŭk	Phnum Mai Ruk	MAIRUK PHNUM	Mai Rŭk, Phnŭm	Mai Ruk, Phnum		2000-12-19
5	-1024325	-1512395	13.533333	105.966667	133200	1055800	48PXV0460396323	ND48-11	H	STM		CB	00			CB	N			Tônlé	TONLEKONG	Tônlé Kŏng	Tonle Kong	KONG TONLE	Kŏng, Tônlé	Kong, Tonle		1998-08-11
5	-1024511	-1512932	14.3	106.183333	141800	1061100	48PXA2763081231	ND48-07	H	STM		CB	00			CB	N				STOENGLAI	Stœ̆ng Lai	Stoeng Lai	LAI STOENG	Lai, Stœ̆ng	Lai, Stoeng		1994-04-16
5	-1024695	-1513489	14.266667	106.033333	141600	1060200	48PXA1146677466	ND48-07	T	HLL		CB	00			CB	N				PHNUMNGAO	Phnum Ngaô	Phnum Ngao	NGAO PHNUM	Ngaô, Phnum	Ngao, Phnum		1994-04-16
5	-3723541	-4949009	10.683333	105.066667	104100	1050400	48PWS0729180967	NC48-06	H	STM		VM	00			CB	N				PREKKBALBUON	Prêk Kbal Buŏn	Prek Kbal Buon	KBALBUON PREK	Kbal Buŏn, Prêk	Kbal Buon, Prek		1995-04-14
5	-3728569	-4956159	10.85	105.333333	105100	1052000	48PWS3643399414	NC48-06	H	STM		VM	00			CB	N				PREKKAOHSAMPOU	Prêk Kaôh Sâmpoŭ	Prek Kaoh Sampou	KAOHSAMPOU PREK	Kaôh Sâmpoŭ, Prêk	Kaoh Sampou, Prek		1995-04-14
5	-3724918	-4950925	11.65	106.3	113900	1061800	48PXT4170888176	NC48-03	H	STM		VM	00			CB	N				OBAPHLOAM	O Bâphlŏâm	O Baphloam	BAPHLOAM O	Bâphlŏâm, O	Baphloam, O		1995-04-14
5	-1024734	-1513622	14	102.916667	140000	1025500	48PTA7497548716	ND48-05	H	STM		CB	00			CB	N				STOENGOSAY	Stœ̆ng O Say	Stoeng O Say	OSAY STOENG	O Say, Stœ̆ng	O Say, Stoeng		1994-04-16
5	-1024024	-1511360	14.3	106.3	141800	1061800	48PXA4021581298	ND48-07	H	STM		CB	00			CB	N				STOENGKHAMPHA	Stœ̆ng Khămpha	Stoeng Khampha	KHAMPHA STOENG	Khămpha, Stœ̆ng	Khampha, Stoeng		1994-04-16
5	-1023686	-1510629	11.879167	102.824444	115245	1024928	48PTU6301414119	NC48-01	T	RDGE		CB	00			CB	N			Phnŭm	PHNUMHONGSUM	Phnum Hŏng Sŭm	Phnum Hong Sum	HONGSUM PHNUM	Hŏng Sŭm, Phnum	Hong Sum, Phnum		2000-12-19
5	-1033309	-1529174	14.3	106.3	141800	1061800	48PXA4021581298	ND48-07	H	STM		CB	00			CB	N				STOENGTINHIYANG	Stœ̆ng Tĭn Hiyang	Stoeng Tin Hiyang	TINHIYANG STOENG	Tĭn Hiyang, Stœ̆ng	Tin Hiyang, Stoeng		1994-04-16
5	-3249257	-4607153	11.745531	102.911824	114444	1025443	48PTT7242699260	NC48-01	T	PK		TH	00			CB	V				PHNUMVONG	Phnum Vóng	Phnum Vong	VONG PHNUM	Vóng, Phnum	Vong, Phnum		2011-07-21
5	-1033597	-1530125	11.752395	102.907969	114509	1025429	48PTU7201100022	NC48-01	T	MT		CB	00			CB	N			Phnŭm	PHNUMVONG	Phnŭm Vóng	Phnum Vong	VONG PHNUM	Vóng, Phnŭm	Vong, Phnum		2011-07-21
5	-1024346	-1512469	11.956684	102.795986	115724	1024746	48PTU5998022721	NC48-01	T	HLL		CB	00			CB	N			Phnŭm	PHNUMKOTROESSEI	Phnŭm Kót Rœssei	Phnum Kot Roessei	KOTROESSEI PHNUM	Kót Rœssei, Phnŭm	Kot Roessei, Phnum		2011-07-21
5	-1032281	-1526069	14.369122	104.487821	142209	1042916	48PVA4477888611	ND48-06	T	PASS		CB	00			CB	N			Chrâk Phnum	CHRAKPHNUMPREAHPRALAY	Chrâk Phnum Preăh Prâlay	Chrak Phnum Preah Pralay	PREAHPRALAY CHRAKPHNUM	Preăh Prâlay, Chrâk Phnum	Preah Pralay, Chrak Phnum		2010-05-12
5	-3252777	-4615173	14.35837	104.508447	142130	1043030	48PVA4700087417	ND48-06	T	MTS		CB	00			CB	N			Chuŏr Phnum	CHUORPHNUMDANGREK	Chuŏr Phnum Dângrêk	Chuor Phnum Dangrek	DANGREK CHUORPHNUM	Dângrêk, Chuŏr Phnum	Dangrek, Chuor Phnum		2011-03-01
5	-1023976	-1511244	14.402357	104.268864	142408	1041608	48PVA2118192351	ND48-06	T	PASS		CB	00			CB	N				KBALTASAR	Kbal Tasar	Kbal Tasar	KBALTASAR	Kbal Tasar	Kbal Tasar		2010-05-12
5	-1023041	-1508673	14.359329	104.461914	142134	1042743	48PVA4198287534	ND48-06	T	PK		CB	00			CB	N				PHNUMBACH	Phnum Băch	Phnum Bach	BACH PHNUM	Băch, Phnum	Bach, Phnum		2010-05-13
5	10775675	11584493	14.354044	103.980302	142115	1035849	48PUA9004887125	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGKRABANSAMO	Chong Kraban Samo	Chong Kraban Samo	KRABANSAMO CHONG	Kraban Samo, Chong	Kraban Samo, Chong		2010-05-12
5	10775676	11584494	14.349361	104.010112	142058	1040036	48PUA9326086593	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGKRADON	Chong Kradon	Chong Kradon	KRADON CHONG	Kradon, Chong	Kradon, Chong		2010-05-12
5	10775681	11584499	14.363924	104.138546	142150	1040819	48PVA0711688148	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGTAMI	Chong Ta Mi	Chong Ta Mi	TAMI CHONG	Ta Mi, Chong	Ta Mi, Chong		2010-05-12
5	-3255549	-4850816	14.378781	103.439567	142244	1032622	48PUA3174990187	ND48-05	T	MT		TH	00			CB	N			Khao	KHAOTABAENG	Khao Tabaeng	Khao Tabaeng	TABAENG KHAO	Tabaeng, Khao	Tabaeng, Khao		2010-05-12
5	-3254762	-4850805	14.342299	104.06484	142032	1040353	48PUA9915985787	ND48-06	T	PASS		TH	00			CB	N				CHONGSANGAM	Chong Sa-ngam	Chong Sa-ngam	SANGAM CHONG	Sa-ngam, Chong	Sa-ngam, Chong		2010-05-12
5	-3255039	-1527569	14.351306	103.817088	142105	1034902	48PUA7244586906	ND48-06	T	PASS		TH	00			CB	N				CHONGSEKYIA	Chong Sek Yia	Chong Sek Yia	SEKYIA CHONG	Sek Yia, Chong	Sek Yia, Chong		2010-05-12
5	-3413097	11585389	14.349658	103.956045	142059	1035722	48PUA8743086651	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGPHRIK	Chong Phrik	Chong Phrik	PHRIK CHONG	Phrik, Chong	Phrik, Chong		2010-05-12
5	-3412737	-4848992	14.302448	103.122378	141809	1030721	48PTA9747081996	ND48-05	T	PASS		TH	00			CB	N				CHONGOBOK	Chong O-bok	Chong O-bok	OBOK CHONG	O-bok, Chong	O-bok, Chong		2010-05-12
5	-1024394	-1512584	14.353333	103.322222	142112	1031920	48PUA1907387461	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGKRANG	Chong Krang	Chong Krang	KRANG CHONG	Krang, Chong	Krang, Chong		2002-08-21
5	10775668	11584486	14.37209	103.844788	142220	1035041	48PUA7544489190	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGKUN	Chong Kun	Chong Kun	KUN CHONG	Kun, Chong	Kun, Chong		2010-05-12
5	10775659	11584477	14.328494	103.227937	141943	1031341	48PUA0888284788	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGAMPUEN	Chong Am Puen	Chong Am Puen	AMPUEN CHONG	Am Puen, Chong	Am Puen, Chong		2010-05-12
5	10775660	11584478	14.330607	103.230792	141950	1031351	48PUA0919185020	ND48-05	T	PASS		TH	00			CB	N			Chong	CHONGSAPHUACHANG	Chong Sap Hua Chang	Chong Sap Hua Chang	SAPHUACHANG CHONG	Sap Hua Chang, Chong	Sap Hua Chang, Chong		2010-05-12
5	10775661	11584479	14.399889	103.503692	142400	1033013	48PUA3868092477	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGKHANTHOENG	Chong Khan Thoeng	Chong Khan Thoeng	KHANTHOENG CHONG	Khan Thoeng, Chong	Khan Thoeng, Chong		2010-05-12
5	10775669	11584487	14.369863	103.854439	142212	1035116	48PUA7648388938	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGLAMEN	Chong Lam En	Chong Lam En	LAMEN CHONG	Lam En, Chong	Lam En, Chong		2010-05-12
5	10775670	11584488	14.367465	103.863976	142203	1035150	48PUA7751088668	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGRANIAM	Chong Raniam	Chong Raniam	RANIAM CHONG	Raniam, Chong	Raniam, Chong		2010-05-12
5	10775671	11584489	14.345136	103.872542	142042	1035221	48PUA7842286194	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGSAWAI	Chong Sawai	Chong Sawai	SAWAI CHONG	Sawai, Chong	Sawai, Chong		2010-05-12
5	10775672	11584490	14.344679	103.892643	142041	1035334	48PUA8058986133	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGKAPU	Chong Kapu	Chong Kapu	KAPU CHONG	Kapu, Chong	Kapu, Chong		2010-05-12
5	10775673	11584491	14.337655	103.90949	142016	1035434	48PUA8240385347	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGKALAN	Chong Kalan	Chong Kalan	KALAN CHONG	Kalan, Chong	Kalan, Chong		2010-05-12
5	10775674	11584492	14.329488	103.9389	141946	1035620	48PUA8557084429	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGTALOK	Chong Talok	Chong Talok	TALOK CHONG	Talok, Chong	Talok, Chong		2010-05-12
5	-3255996	-1528749	14.416667	103.7	142500	1034200	48PUA5985894204	ND48-06	T	HLL		TH	00			CB	N				KHAOTATHONG	Khao Ta Thong	Khao Ta Thong	TATHONG KHAO	Ta Thong, Khao	Ta Thong, Khao		1994-04-16
5	10775662	11584480	14.416164	103.538585	142458	1033219	48PUA4245494253	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGKRATHINGLONG	Chong Krathing Long	Chong Krathing Long	KRATHINGLONG CHONG	Krathing Long, Chong	Krathing Long, Chong		2010-05-12
5	10775663	11584481	14.397479	103.619816	142351	1033711	48PUA5120092132	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGKHOKHO	Chong Kho Kho	Chong Kho Kho	KHOKHO CHONG	Kho Kho, Chong	Kho Kho, Chong		2010-05-12
5	10775664	11584482	14.433742	103.650997	142601	1033904	48PUA5458696124	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGPROE	Chong Proe	Chong Proe	PROE CHONG	Proe, Chong	Proe, Chong		2010-05-12
5	10775665	11584483	14.366437	103.770149	142159	1034613	48PUA6739288606	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGTIAKKAE	Chong Tiak Kae	Chong Tiak Kae	TIAKKAE CHONG	Tiak Kae, Chong	Tiak Kae, Chong		2010-05-12
5	10775666	11584484	14.358156	103.828284	142129	1034942	48PUA7365687658	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGPHRAN	Chong Phran	Chong Phran	PHRAN CHONG	Phran, Chong	Phran, Chong		2010-05-12
5	10775667	11584485	14.367236	103.832909	142202	1034958	48PUA7416088659	ND48-06	T	PASS		TH	00			CB	N			Chong	CHONGSAWAICHU	Chong Sawai Chu	Chong Sawai Chu	SAWAICHU CHONG	Sawai Chu, Chong	Sawai Chu, Chong		2010-05-12
5	-3254596	-1527260	12.65	102.583333	123900	1023500	48PTU3750099644	ND48-13	T	MT		TH	00			CB	N				KHAOSAMNGAM	Khao Sam Ngam	Khao Sam Ngam	SAMNGAM KHAO	Sam Ngam, Khao	Sam Ngam, Khao		1994-04-16
5	-1033122	-1528652	14.198611	102.945	141155	1025642	48PTA7822970668	ND48-05	T	PASS		TH	00			CB	N				CHONGTAPHET	Chong Ta Phet	Chong Ta Phet	TAPHET CHONG	Ta Phet, Chong	Ta Phet, Chong		2001-01-17
5	-1023098	-1508968	14.211667	102.9625	141242	1025745	48PTA8013172096	ND48-05	T	PASS		TH	00			CB	N				CHONGBARANAE	Chong Baranae	Chong Baranae	BARANAE CHONG	Baranae, Chong	Baranae, Chong		2001-01-17
5	-3255550	-1528329	12.733333	102.5	124400	1023000	48PTV2853208952	ND48-13	T	MT		TH	00			CB	N				KHAOTABAENGYAI	Khao Tabaeng Yai	Khao Tabaeng Yai	TABAENGYAI KHAO	Tabaeng Yai, Khao	Tabaeng Yai, Khao		1994-04-16
5	-2663568	-3676638	14.343511	105.202737	142037	1051210	48PWA2186185727	ND48-07	T	PASS		CB,LA,TH				CB,LA,TH	N	tha		Chong	CHONGBOK	Chong Bok	Chong Bok	BOK CHONG	Bok, Chong	Bok, Chong		2012-05-02
5	-2663568	-3683517	14.343511	105.202737	142037	1051210	48PWA2186185727	ND48-07	T	PASS		CB,LA,TH					V				COLDEPREAHCHAMBOT	Col de Preah Chambot	Col de Preah Chambot	PREAHCHAMBOT COLDE	Preah Chambot, Col de	Preah Chambot, Col de		2012-05-02
5	-2663568	-3683520	14.343511	105.202737	142037	1051210	48PWA2186185727	ND48-07	T	PASS		CB,LA,TH					V				CHONGPRIACHAMBAK	Chong Pria Chambak	Chong Pria Chambak	PRIACHAMBAK CHONG	Pria Chambak, Chong	Pria Chambak, Chong		2012-05-02
5	-2663568	-3683521	14.343511	105.202737	142037	1051210	48PWA2186185727	ND48-07	T	PASS		CB,LA,TH					V				CHONGPRIAPCHAMBAK	Chong Priap Chambak	Chong Priap Chambak	PRIAPCHAMBAK CHONG	Priap Chambak, Chong	Priap Chambak, Chong		2012-05-02
5	-2663568	13726093	14.343511	105.202737	142037	1051210	48PWA2186185727	ND48-07	T	PASS		CB,LA,TH					NS	tha		ช่อง	ช่องบก	ช่องบก	ช่องบก	ช่องบก	ช่องบก	ช่องบก		2012-05-02
5	-3249069	12315987	14.394632	104.680192	142341	1044049	48PVA6552391395	ND48-06	T	PASS		CB,TH					V				CHONGPRASATPREAHVIHEAR	Chong Prasat Preah Vihear	Chong Prasat Preah Vihear	PRASATPREAHVIHEAR CHONG	Prasat Preah Vihear, Chong	Prasat Preah Vihear, Chong		2012-05-02
5	-3249069	-4606758	14.394632	104.680192	142341	1044049	48PVA6552391395	ND48-06	T	PASS		CB,TH					N			Chong	CHONGKHAOPHROMWIHAN	Chong Khao Phrom Wihan	Chong Khao Phrom Wihan	KHAOPHROMWIHAN CHONG	Khao Phrom Wihan, Chong	Khao Phrom Wihan, Chong		2012-05-02
5	-3253256	11591423	14.390411	104.680113	142325	1044048	48PVA6551490928	ND48-06	T	MT		CB,TH				TH	NS	tha		เขา	เขาพระวิหาร	เขาพระวิหาร	เขาพระวิหาร	เขาพระวิหาร	เขาพระวิหาร	เขาพระวิหาร		2012-05-02
5	-3253256	11591425	14.390411	104.680113	142325	1044048	48PVA6551490928	ND48-06	T	MT		CB,TH					V				KHAOPHROMWIHAN	Khao Phrom Wihan	Khao Phrom Wihan	PHROMWIHAN KHAO	Phrom Wihan, Khao	Phrom Wihan, Khao		2012-05-02
5	-3253256	-4615894	14.390411	104.680113	142325	1044048	48PVA6551490928	ND48-06	T	MT		CB,TH					V				KHAOPHRAVIHARN	Khao Phra Viharn	Khao Phra Viharn	PHRAVIHARN KHAO	Phra Viharn, Khao	Phra Viharn, Khao		2012-05-02
5	-3253256	-4616855	14.390411	104.680113	142325	1044048	48PVA6551490928	ND48-06	T	MT		CB,TH					V				KAOPRAVIHARN	Kao Praviharn	Kao Praviharn	PRAVIHARN KAO	Praviharn, Kao	Praviharn, Kao		2012-05-02
5	-3253256	-4615897	14.390411	104.680113	142325	1044048	48PVA6551490928	ND48-06	T	MT		CB,TH				TH	N	tha		Khao	KHAOPHRAWIHAN	Khao Phra Wihan	Khao Phra Wihan	PHRAWIHAN KHAO	Phra Wihan, Khao	Phra Wihan, Khao		2012-05-02
5	-3247321	-4615588	14.385827	104.977149	142309	1045838	48PVA9753690398	ND48-06	T	MT		CB,TH					V				PHANOMPHOENGSUNG	Phanom Phoeng Sung	Phanom Phoeng Sung	PHOENGSUNG PHANOM	Phoeng Sung, Phanom	Phoeng Sung, Phanom		2012-05-02
5	-3247321	-4602663	14.385827	104.977149	142309	1045838	48PVA9753690398	ND48-06	T	MT		CB,TH				TH	N				PHANOMCHONGSUNG	Phanom Chong Sung	Phanom Chong Sung	CHONGSUNG PHANOM	Chong Sung, Phanom	Chong Sung, Phanom		2012-05-02
5	-3413127	11585388	14.319834	104.98425	141911	1045903	48PVA9830283099	ND48-06	T	MT		CB,TH					NS	tha		โคก	โคกใหญ่	โคกใหญ่	โคกใหญ่	โคกใหญ่	โคกใหญ่	โคกใหญ่		2012-05-02
5	-3413127	-4849386	14.319834	104.98425	141911	1045903	48PVA9830283099	ND48-06	T	MT		CB,TH					V				PHUKHOKYAI	Phu Khok Yai	Phu Khok Yai	PHUKHOKYAI	Phu Khok Yai	Phu Khok Yai		2012-05-02
5	-3413127	11583647	14.319834	104.98425	141911	1045903	48PVA9830283099	ND48-06	T	MT		CB,TH					N	tha		Khok	KHOKYAI	Khok Yai	Khok Yai	YAI KHOK	Yai, Khok	Yai, Khok		2012-05-02
5	-3253648	11869009	13.705188	102.678146	134219	1024041	48PTA4888316328	ND48-09	H	STMI		CB,TH				TH	NS	tha		ห้วย	ห้วยโป่งพิมาน	ห้วยโป่งพิมาน	ห้วยโป่งพิมาน	ห้วยโป่งพิมาน	ห้วยโป่งพิมาน	ห้วยโป่งพิมาน		2010-08-31
5	-3253648	-4616581	13.705188	102.678146	134219	1024041	48PTA4888316328	ND48-09	H	STMI		CB,TH				TH	N	tha		Huai	HUAIPONGPHIMAN	Huai Pong Phiman	Huai Pong Phiman	PONGPHIMAN HUAI	Pong Phiman, Huai	Pong Phiman, Huai		2010-08-31
5	-3253645	-4611531	13.316667	103.4	131900	1032400	48PUV2669672713	ND48-09	H	STM		CB,TH					V				STUNGMONGKOLBOREY	Stung Mongkol Borey	Stung Mongkol Borey	MONGKOLBOREY STUNG	Mongkol Borey, Stung	Mongkol Borey, Stung		2010-08-31
5	-3253645	-4614977	13.316667	103.4	131900	1032400	48PUV2669672713	ND48-09	H	STM		CB,TH					V				HUAIPHAISIN	Huai Phai Sin	Huai Phai Sin	PHAISIN HUAI	Phai Sin, Huai	Phai Sin, Huai		2010-08-31
5	-3253645	-4611546	13.316667	103.4	131900	1032400	48PUV2669672713	ND48-09	H	STM		CB,TH					V				MONGOLBOREY	Mongol Borey	Mongol Borey	MONGOLBOREY	Mongol Borey	Mongol Borey		2010-08-31
5	-3253645	-4611532	13.316667	103.4	131900	1032400	48PUV2669672713	ND48-09	H	STM		CB,TH					V				STOENGMONGKOLBORI	Stoĕng Môngkôl Bori	Stoeng Mongkol Bori	MONGKOLBORI STOENG	Môngkôl Bori, Stoĕng	Mongkol Bori, Stoeng		2010-08-31
5	-3253645	-4611529	13.316667	103.4	131900	1032400	48PUV2669672713	ND48-09	H	STM		CB,TH					V				STOOENGMONGKOLBOREI	Stoœ̆ng Môngkôl Borei	Stooeng Mongkol Borei	MONGKOLBOREI STOOENG	Môngkôl Borei, Stoœ̆ng	Mongkol Borei, Stooeng		2010-08-31
5	-3253645	-4611528	13.316667	103.4	131900	1032400	48PUV2669672713	ND48-09	H	STM		CB,TH					V				STUNGMONGKOLBAUREI	Stung Mongkolbaurei	Stung Mongkolbaurei	MONGKOLBAUREI STUNG	Mongkolbaurei, Stung	Mongkolbaurei, Stung		2010-08-31
5	-3253645	-4611530	13.316667	103.4	131900	1032400	48PUV2669672713	ND48-09	H	STM		CB,TH					V				NAMMONGKOLBOREY	Nam Mong Kol Borey	Nam Mong Kol Borey	MONGKOLBOREY NAM	Mong Kol Borey, Nam	Mong Kol Borey, Nam		2010-08-31
5	-3253645	11869010	13.316667	103.4	131900	1032400	48PUV2669672713	ND48-09	H	STM		CB,TH				TH	NS	tha		คลอง	คลองโป่งน้ำร้อน	คลองโป่งน้ำร้อน	คลองโป่งน้ำร้อน	คลองโป่งน้ำร้อน	คลองโป่งน้ำร้อน	คลองโป่งน้ำร้อน		2010-08-31
5	-3253645	-4616576	13.316667	103.4	131900	1032400	48PUV2669672713	ND48-09	H	STM		CB,TH				TH	N	tha		Khlong	KHLONGPONGNAMRON	Khlong Pong Nam Ron	Khlong Pong Nam Ron	PONGNAMRON KHLONG	Pong Nam Ron, Khlong	Pong Nam Ron, Khlong		2010-08-31
5	-3247505	-4603091	13.093604	102.596345	130537	1023547	48PTV3937348726	ND48-09	H	STM		CB,TH					V				AUDAR	Âu Dar	Au Dar	DAR AU	Dar, Âu	Dar, Au		2010-08-31
